,Unnamed: 0,text,news_link,outlet,topic,type,label_bias,label_opinion,biased_words,umap_3d_x,umap_3d_y,umap_3d_z
3423,3423,U.S. Treasury Secretary Steven Mnuchin said on Tuesday that Treasury Department lawyers had held “informational” discussions with the White House about an expected request from House Democrats for President Donald Trump’s tax returns.,https://www.reuters.com/article/us-usa-trump-tax/mnuchin-says-treasury-lawyers-consulted-white-house-on-trump-tax-returns-idUSKCN1RL2FJ,Reuters,taxes,center,Non-biased,Entirely factual,[],2.6818175,5.288271,5.574538
3424,3424,"U.S. unemployment dropped sharply in August from 10.2% to a still-high 8.4%, with about half the 22 million jobs lost to the coronavirus outbreak recovered so far, the government said Friday in one of the last major economic reports before Election Day.",https://www.huffpost.com/entry/august-us-unemployment-rate_n_5f523332c5b6946f3eb09d38,HuffPost,vaccine,,Non-biased,Entirely factual,[],4.070155,5.008129,4.89727
3425,3425,U.S. women’s soccer team co-captain Megan Rapinoe is begging prominent male soccer stars to must begin agitating for political causes.,https://www.breitbart.com/sports/2019/12/04/megan-rapinoe-pleads-male-soccer-stars-become-political-activists/,Breitbart,sport,right,Biased,Somewhat factual but also opinionated,['begging'],8.624273,5.3689475,1.5320276
3426,3426,"UFC Middleweight Champion Israel Adesanya’s comment that his opponent will ""crumble like the Twin Towers"", in addition to being terrible and inappropriate, also makes no sense. ",https://www.breitbart.com/sports/2020/02/22/ufc-champ-israel-adesanya-ripped-for-disgusting-9-11-comments/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29,Breitbart,sport,right,Biased,Expresses writer’s opinion,['terrible'],7.967888,5.2608943,1.9580581
3427,3427,"Ultimately, the best way to defeat the idea of white supremacy is to ignore cartoon villains like Spencer and Anglin. They’re bigots, losers, and attention-seekers who survive on the oxygen the media gives them.",https://thefederalist.com/2018/01/12/new-york-times-needs-get-white-supremacy-fetish/,Federalist,white-nationalism,right,Biased,Expresses writer’s opinion,"['bigots', 'losers', 'attention-seekers']",7.4327564,6.900287,3.249777
3428,3428,"Ultimately, the rejection of mask-wearing really goes back to the fact that Trump, Ingraham and their most faithful followers are guided by fascist impulse, even when they don't or can't articulate a fully fleshed-out fascist ideology.",https://feeds.feedblitz.com/~/623467192/0/alternet_all~Trump%e2%80%99s-refusal-to-wear-a-mask-isn%e2%80%99t-just-vanity-%e2%80%94-it%e2%80%99s-a-manifestation-of-his-fascism/,Alternet,marriage-equality,,Biased,Expresses writer’s opinion,"['fascist', 'impulse', 'fleshed-out']",6.0709352,4.6477327,4.0630693
3429,3429,"Unbelievably, with all they had seen their child suffer, his parents not only refused the doctor’s suggestion that he receive another DTaP vaccination they also declined all the other scheduled vaccinations the boy had missed.",https://www.alternet.org/2019/03/parents-see-their-unvaccinated-child-suffer-the-agonies-of-tetanus-yet-theyre-still-anti-vaxxers/,Alternet,vaccines,left,Biased,Somewhat factual but also opinionated,['Unbelievably'],6.542733,2.7809796,4.3832955
3430,3430,"Under Colorado’s new “red flag” law, family members and law enforcement officials can petition a court to temporarily take a gun away from an individual they believe to be a threat to themselves or others.",https://www.alternet.org/2020/01/here-are-10-new-laws-that-are-now-in-effect-in-2020/,Alternet,gun control,left,Non-biased,Entirely factual,[],7.548112,9.516304,4.593802
3431,3431,"Under current immigration policies, it’s possible that immigration arrests could lead to poor mental health by increasing deportation fears among undocumented individuals and their families and neighbors, the study authors write.",https://www.reuters.com/article/us-health-mental-immigration-policy/immigration-raids-tied-to-worse-mental-health-among-hispanic-americans-idUSKBN1XV2L2,Reuters,immigration,center,Non-biased,Entirely factual,[],4.2411003,6.5471406,2.079556
3432,3432,"Under President Reagan, church and state became inextricably intertwined and have remained so, with the Trump administration’s backing of “religious freedom” and “religious liberty” as battering rams against LGBTQ rights and reproductive choice.",http://feedproxy.google.com/~r/thedailybeast/articles/~3/GmRdwiEtPOs/ron-reagan-says-his-father-ronald-reagan-would-not-want-republicans-to-vote-for-traitor-trump-in-2020,Daily Beast,marriage-equality,,Biased,Somewhat factual but also opinionated,"['battering', 'rams', '""religious']",7.3265295,5.4277754,4.1419115
3433,3433,"Under the changes, all military style semi-automatics (MSSA) and assault rifles will be banned, along with parts used to convert weapons into MSSAs and all high-capacity magazines.",https://www.reuters.com/article/us-newzealand-shootout-gunlaws/shaken-by-mosque-massacre-new-zealand-gun-owners-prepare-to-hand-over-banned-weapons-idUSKCN1R20ME?feedType=RSS&feedName=topNews,Reuters,gun-control,center,Non-biased,Entirely factual,[],7.333766,9.602303,4.7223873
3434,3434,"Unfortunately for you non-Texans, Gov. Abbott's extreme gooberness is now surging across our borders to afflict people in your state.",https://feeds.feedblitz.com/~/629240450/0/alternet_all~The-GOP%e2%80%99s-grotesque-plan-to-cope-with-COVID/,Alternet,universal health care,left,Biased,Expresses writer’s opinion,['gooberness'],4.4585676,5.9838815,2.4937887
3435,3435,"Unfortunately, as the number of recommended childhood vaccines has nearly tripled, the likelihood of on-time and successful completion of vaccination series is reduced.",https://thefederalist.com/2017/07/26/blame-money-not-anti-vaxxers-americas-low-child-vaccination-rates/,Federalist,vaccines,right,Non-biased,Somewhat factual but also opinionated,[],6.4315577,2.7843654,4.3925943
3436,3436,"Unfortunately, everything changed in 2014 with the “Hands Up, Don’t Shoot” hoax.",http://feedproxy.google.com/~r/breitbart/~3/f1fSQQjH1NE/,Breitbart,gun control,right,Biased,Expresses writer’s opinion,['hoax'],7.842494,8.471562,2.7974284
3437,3437,Union leaders met with senior congressional Democrats to discuss aid after a proposal from the Republican-led U.S. Senate on Tuesday for additional coronavirus relief did not include new government assistance for U.S. airlines or airports.,https://www.reuters.com/article/us-health-coronavirus-usa-airlines/us-airlines-warn-on-travel-recovery-while-awaiting-fresh-aid-idUSKBN2602BD,Reuters,vaccine,,Non-biased,Entirely factual,[],4.7129836,4.189119,4.3924236
3438,3438,United Airlines said Tuesday it would suspend 24 flights between the U.S. and China the first week of February amid growing concern about the spread of the coronavirus that originated in the Asian nation.,https://eu.usatoday.com/story/travel/2020/01/28/coronavirus-united-cancels-china-flights-amid-outbreak-travel-alerts/4598279002/,USA Today,coronavirus,center,Non-biased,Entirely factual,[],4.640146,3.6669343,3.909782
3439,3439,"University of Texas at Austin student Sanika Nayak argued that men make gym facilities uncomfortable for women and proposed that the University of Texas should divide the gym into protected sections, so that female students can feel more comfortable when they are exercising.",https://www.breitbart.com/tech/2019/01/24/university-of-texas-student-says-gyms-are-too-masculine-proposes-women-only-gym/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29,Breitbart,gender,right,Non-biased,Entirely factual,[],8.657717,5.0202537,1.7656323
3440,3440,"Until recently, there seemed to be no broader plan behind NeverTrump’s early, and vigorous, opposition to Trump and his administration. But the contours of a plan have begun to emerge, particularly on social media, where the movement’s criticism of Trump alternates with praise for some of his opponents in the 2016 Republican primary.",https://www.breitbart.com/politics/2017/07/25/plan-emerges-nevertrump-primary-trump-2020/,Breitbart,trump-presidency,right,Biased,Somewhat factual but also opinionated,[],6.0586424,6.431056,3.9290154
3441,3441,"Until the last few years, all Washington could talk about was how to cut Social Security benefits, and by how much but a grass-roots progressive coalition began campaigning for expansion in 2013, and the idea has since moved straight to the heart of the Democratic Party.",https://www.reuters.com/article/us-column-miller-socialsecurity/social-security-expansion-to-get-serious-hearing-in-u-s-house-idUSKCN1PP1AN,Reuters,middle-class,center,Biased,Somewhat factual but also opinionated,['grass-roots'],4.4510098,6.164508,5.8813286
3442,3442,US researchers working frantically to test potential COVID-19 vaccines are facing a critical shortage of one essential resource — monkeys.,https://www.foxnews.com/health/america-monkey-shortage-covid-19-vaccine-search,Fox News,vaccine,,Non-biased,Entirely factual,[],5.468786,2.920877,4.006276
3443,3443,USA Gymnastics will join USA Swimming and USA Track & Field in asking that the U.S. Olympic and Paralympic Committee lobby for a postponement of the Tokyo Games.,https://eu.usatoday.com/story/sports/olympics/2020/03/23/tokyo-games-usa-gymnastics-joins-chorus-lobbying-postponement/2903652001/,USA Today,sport,center,Non-biased,Entirely factual,[],8.431558,4.8698425,1.0364084
3444,3444,"USA Today Sports published a broadside against youth tackle football, claiming that the sport is just too dangerous for children.",https://www.breitbart.com/sports/2019/03/04/usa-today-makes-the-case-for-banning-youth-tackle-football/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29,Breitbart,sport,right,Biased,Somewhat factual but also opinionated,['claiming'],8.407988,5.181245,1.1476668
3445,3445,"Using the coronavirus as his excuse, Donald Trump is working to give the highest-paid American workers a valuable tax break, while tossing crumbs to the middle class and the working poor.",https://www.alternet.org/2020/03/heres-how-trump-is-grifting-the-pandemic-to-give-the-rich-another-big-tax-cut/,Alternet,taxes,left,Biased,Somewhat factual but also opinionated,"['crumbs', 'tossing']",4.098126,5.219093,4.9613047
3446,3446,"Using the International Holocaust Remembrance Alliance's definition of anti-Semitism, Canada’s vote for creation of a Palestinian state does not delegitimize Israel, any more than Canadian criticism of any other state delegitimizes it.",https://www.alternet.org/2019/12/what-constitutes-fair-and-unfair-criticism-of-israel/,Alternet,international-politics-and-world-news,left,Non-biased,No agreement,[],6.018555,6.195987,1.9024093
3447,3447,"Using the same alarmist language he has employed to describe illegal immigration, Trump painted Democrat-led cities as out of control and lashed out at the “radical left,” which he blamed for rising violence in some cities, even though criminal justice experts say it defies easy explanation.",https://www.breitbart.com/news/trump-deploys-more-federal-agents-under-law-and-order-push/,Breitbart,gun control,right,Biased,Somewhat factual but also opinionated,"['lashed', 'out', 'alarmist']",6.1169925,7.4439945,2.9562867
3448,3448,"Utah barred abortion after 18 weeks last year, becoming one of several states to adopt strict bans. ",https://www.nbcnews.com/politics/politics-news/utah-passes-new-abortion-rules-could-mean-felony-charges-doctors-n1157881?cid=public-rss_20200313,MSNBC,abortion,left,Non-biased,Entirely factual,[],8.260653,5.056684,5.5217185
3449,3449,"Vaccine critics, for example, have long championed the false claim that vaccines cause autism, and that the Centers for Disease Control and Prevention has tried to cover up that information, Gorski said. ",https://www.alternet.org/2020/04/anti-vaxxers-are-latching-onto-the-coronavirus-pandemic-to-bolster-their-movement/,Alternet,vaccines,left,Non-biased,Entirely factual,"['false', 'claim']",6.5247507,2.9450893,4.2764435
3450,3450,"Velasquez, 27, is among the nearly 700,000 undocumented young people who were brought to the USA as children and rely on the Deferred Action for Childhood Arrivals program, or DACA, that President Donald Trump wants to terminate.",https://eu.usatoday.com/story/news/politics/2020/03/30/dreamers-wake-up-call-pandemic-puts-daca-recipients-front-lines/2935336001/,USA Today,immigration,center,Non-biased,Entirely factual,[],4.155836,6.6408925,2.3280227
